video_id,title,contract_id,category,category_sub1_name,category_sub2_name,season,phase,series_name,updated_at
I0oeNq-NGbk,TDYT 1308,304,Audiobooks,Others,,,,,9/21/2018 3:10
DcVvwkUSZXU,TDYT 1208,304,Audiobooks,Others,,,,,9/21/2018 3:10
vhOzLDeqCZc,TDYT 1108,304,Audiobooks,Others,,,,,9/21/2018 3:10
wE-QbMYMA0Y,TDYT 1008,304,Audiobooks,Others,,,,,9/21/2018 3:10
_mNE1SU5iN4,TDYT 0108,304,Others,Others,,,,,9/21/2018 3:10
MGr3QnU9yE4,TDYT 0708,304,Audiobooks,Others,,,,,9/21/2018 3:10
ENRDqHSGRQE,MEOVAT 1808,304,Lifestyle,How To,,,,,9/21/2018 3:10
Rl-XyM2Gz44,TDYT 0508,304,Audiobooks,Others,,,,,9/21/2018 3:10
7F4A2tNcRO0,TDYT 2808,304,Others,Others,,,,,9/21/2018 3:10
zLpfnM-KsiM,TDYT 0408 ok,304,Audiobooks,Others,,,,,9/21/2018 3:10
kmB9DYfsGDw,MEOVAT 1708,304,Lifestyle,How To,,,,,9/21/2018 3:10
vklMWeja5q8,TDYT 0308,304,Audiobooks,Others,,,,,9/21/2018 3:10
rptS9LAknV0,TDYT 1009,304,Others,Others,,,,,9/21/2018 3:10
6m3Qbem2QLo,MEOVAT 2608,304,Others,Others,,,,,9/21/2018 3:10
SezwpWila00,TDYT 0909,304,Others,Others,,,,,9/21/2018 3:10
9GTNaZM_1Y0,TDYT 0208,304,Audiobooks,Others,,,,,9/21/2018 3:10
HuChIIwbNjk,MEOVAT 1508,304,Lifestyle,How To,,,,,9/21/2018 3:10
eWmeOI_XUUk,MEOVAT 2508,304,Others,Others,,,,,9/21/2018 3:10
Zvktpb9Kd6w,TDYT 0809,304,Others,Others,,,,,9/21/2018 3:10
4hQNKWdYv9Q,MEOVAT 1108,304,Lifestyle,How To,,,,,9/21/2018 3:10
GVwTOTqvEAg,TDYT 0709,304,Others,Others,,,,,9/21/2018 3:10
0epi9I5J70M,MEOVAT 0708,304,Lifestyle,How To,,,,,9/21/2018 3:10
4K_4iEnx_Vs,TDYT 0409,304,Others,Others,,,,,9/21/2018 3:10
z0yV6RqrVbY,MEOVAT 0608,304,Lifestyle,How To,,,,,9/21/2018 3:10
PJuiEg_HsTA,TDYT 2209,304,Others,Others,,,,,9/21/2018 3:10
dEPBwlKDeCk,MEOVAT 0308,304,Lifestyle,How To,,,,,9/21/2018 3:10
aY1gC55ZIZY,TDYT 2410,304,Others,Others,,,,,9/21/2018 3:10
JNKJkKJP16s,MEOVAT 0208 sua,304,Lifestyle,How To,,,,,9/21/2018 3:10
-Hc-R47UDmc,TDYT 2310,304,Others,Others,,,,,9/21/2018 3:10
-tFi-Z5zQxI,TDYT 2510,304,Others,Others,,,,,9/21/2018 3:10
OztA45Mwj74,MEOVAT 0108,304,Lifestyle,How To,,,,,9/21/2018 3:10
Oi_8h5iRmFM,TDYT 1811,304,Others,Others,,,,,9/21/2018 3:10
bvlwcEOAglk,MEOVAT 2808,304,Lifestyle,How To,,,,,9/21/2018 3:10
Dha7AINe4Gk,TDYT 1711,304,Others,Others,,,,,9/21/2018 3:10
XAqVVREFL-s,MEOVAT 2809,304,Lifestyle,How To,,,,,9/21/2018 3:10
UFt9ZgGtpnU,MEOVAT 2209,304,Lifestyle,How To,,,,,9/21/2018 3:10
c7-7hUKFo9s,MEOVAT 0909,304,Lifestyle,How To,,,,,9/21/2018 3:10
C331CMzm2lE,MEOVAT 0409,304,Lifestyle,How To,,,,,9/21/2018 3:10
8K4q023l_kY,MEOVAT 0309,304,Lifestyle,How To,,,,,9/21/2018 3:10
_Zb8PMkAG6o,MEOVAT 2310,304,Lifestyle,How To,,,,,9/21/2018 3:10
S546uLP0y_U,BU?I H?C TH?C H¿NH SET MENU ¬U T?I CET | H??ng Nghi?p ¡ ¬u,245,Others,Others,,,,,9/21/2018 3:10
OYGuzcZTHCw,Ng‡y h?i tuy?n d?ng Du l?ch - Nh‡ H‡ng - Kh·ch s?n 2018 | H??ng Nghi?p ¡ ¬u,245,Others,Others,,,,,9/21/2018 3:10
1GNHU5LNwtE,| H??ng Nghi?p ¡ ¬u,245,Lifestyle,How To,,,,,9/21/2018 3:10
rESarwn8SCg,Tr?i Nghi?m L?P H?C BARISTA ChuyÍn Nghi?p T?i H??ng Nghi?p ¡ ¬u | H??ng Nghi?p ¡ ¬u,245,Others,Others,,,,,9/21/2018 3:10
_d-VkWdzwMI,5 C?p T? Ti?ng Anh Ng??i Vi?t Th??ng Ph·t ¬m Sai | H??ng Nghi?p ¡ ¬u,245,Education,Education,,,,,9/21/2018 3:10
g5vIsc8VnzI,Ng?c NhiÍn Tr??c K? N?ng T?o HÏnh Latte Art 3D ChuyÍn Nghi?p | H??ng Nghi?p ¡ ¬u,245,Lifestyle,How To,,,,,9/21/2018 3:10
soPeCx0htI0,TÍn TiÍ?ng Anh 6 Loa?i Hi?nh Check-In PhÙ? BiÍ?n Trong Kha?ch Sa?n | H??ng Nghi?p ¡ ¬u,245,Education,Education,,,,,9/21/2018 3:10
FHFfO-hKKvE,H?c Ngay C·ch L‡m Tr‡ S?a T??i Tr‚n Ch‚u ?en Ngon Tuy?t | H??ng Nghi?p ¡ ¬u,245,Lifestyle,How To,,,,,9/21/2018 3:10
Rl5F51U3gB0,Food Art Chanel | H??ng Nghi?p ¡ ¬u,245,Others,Others,,,,,9/21/2018 3:10
FFq88BTW--Y,7 ViÍn Ng?c R?ng Z Kai (Ch??ng Cu?i) | Trailer 03 | HTV3 DreamsTV - 2018,416,Film,Series,Asian,,,7 Vi√™n Ng·ªçc R·ªìng,9/21/2018 3:10
d3Pe1X-nIOw,Doraemon - Ch˙ MËo M·y ??n T? T??ng Lai | Filler | HTV3 DreamsTV - 2018,416,Film,Series,Asian,,,Doraemon - Ch√∫ M√®o M√°y ƒê·∫øn T·ª´ T∆∞∆°ng Lai ,9/21/2018 3:10
bpP6zzwUfKc,Khung Gi? Phim ?i?n ?nh | HTV3 DreamsTV - 2018,416,Others,Others,,,,,9/21/2018 3:10
wb01PNzxVIc,Th·m T? L?ng Danh Conan | Teaser | HTV3 DreamsTV - 2018,416,Film,Series,Asian,,,Th√°m T·ª≠ N·ª´ng Danh Conan,9/21/2018 3:10
g9xoGkQTd6s,NgÙi Nh‡ Nh? TrÍn Th?o NguyÍn | Trailer 02 | HTV3 DreamsTV - 2018,416,Film,Series,Asian,,,Ng√¥i Nh√† Nh·ªè Tr√™n Th·∫£o Nguy√™n,9/21/2018 3:10
9weFGqJpwi4,H?c Vi?n Ph˘ Thu? | Trailer 01 | HTV3 DreamsTV - 2018,416,Film,Series,Asian,,,H·ªçc Vi·ªán Ph√π Thu·ª∑,9/21/2018 3:10
AkLguW7aBfk,"14 th·ng 9, 2018",134,Lifestyle,Foods,,,,,9/21/2018 3:10
LZgD3HBaxso,Th?o Trang 'x?u l?' th?a nh?n ?„ 'dao kÈo' g??ng m?t ?? xinh ??p h?n,199,Show,Talk show,,,,,9/21/2018 3:10
9FUjRy2uc6w,c·c cÙ g·i nÛi v? nhau,199,Show,Talk show,,,,,9/21/2018 3:10
-neNhX7WcfQ,C·ch L‡m B·nh Trung Thu Ng‡n L?p Nh‚n ??u Xanh Tr?ng Mu?i V?n Ng??i MÍ | H??ng Nghi?p ¡ ¬u,245,Lifestyle,How To,,,,,9/21/2018 3:10
7qefj4qBiO0,Hoa h?u Ti?u Vy c˘ng · h?u h·t C¡M ?N TÃNH Y U,199,Show,Talk show,,,,,9/21/2018 3:10
vdgWTqrsT8g,Hoa h?u v‡ c‚u chuy?n N? C‘NG GIA CH¡NH,199,Show,Talk show,,,,,9/21/2018 3:10
5OzfT7rP0yY,¡ h?u Th˙y V‚n b?t mÌ v? c?nh hÙn 'b?n' nh?t trong BAO GI? H?T ?,199,Others,Others,,,,,9/21/2018 3:10
f3zmVzw_FsQ,C” N N BÕ M?T TRONG TÃNH Y U? I NG??I CHUY?N GI?I I L?CH T?P C?A HUY?N NY I B? T√ CHO CON,155,Lifestyle,How To,,,,,9/21/2018 3:10
dyDZ-oxX29o,"Hoa h?u Ti?u Vy nÛi ti?ng Qu?ng Nam, Ph??ng Nga, Th˙y An ?Úi ??n H?i An Qu?ng Nam b?ng ???c",199,Show,Talk show,,,,,9/21/2018 3:10
3RiE-tueAvs,MÛn ?n g‚y nghi?n t?i nh‡ chung c?a Hoa h?u Vi?t Nam 2018,199,Show,Talk show,,,,,9/21/2018 3:10
Bw_TTmtUfq0,"¡ h?u Th˙y An ""b?n"" ti?ng Nh?t nh? giÛ",199,Show,Talk show,,,,,9/21/2018 3:10
otLK1Yopo9Y,T‚n hoa h?u ti?t l? nh?ng ?i?u b?t ng? v? ?? M? Linh,199,Show,Talk show,,,,,9/21/2018 3:10
AsfSTzem5N4,H?I NHANH ?¡P G?N c˘ng Hoa h?u ¡ h?u Vi?t Nam 2018,199,Show,Talk show,,,,,9/21/2018 3:10
bCLCU69apcU,N?u ???c thi l?i ph?n ?ng x? Tr?n Ti?u Vy s? tr? l?i th? nao,199,Show,Talk show,,,,,9/21/2018 3:10
O3J7I1UIvcc,Hoa h?u Tr?n Ti?u Vy x·c nh?n Facebook ?„ b? hack v‡ khÛa m?t,199,Show,Talk show,,,,,9/21/2018 3:10
WZfy2tqxBKY,"GIAO L?U TR?C TUY?N HOA H?U VN 2018: Ti?u Vy, Ph??ng Nga, Th˙y An",199,Show,Talk show,,,,,9/21/2018 3:10
H550nNcT2sk,Rumba 17 K? thu?t t?p c? th? v‡ d·ng trong t? th? ch˘ng g?i,248,Others,Others,,,,,9/21/2018 3:10
cjYuMaYv3dM,Rumba 16 B??c c? b?n v?i hÙng l??n nhanh,248,Others,Others,,,,,9/21/2018 3:10
X5fWgNzoZiM,"Jive 21 T? h?p jive 1( C? b?n, ph?i qua tr·i,tr·i qua ph?i,link,mooch)",248,Others,Others,,,,,9/21/2018 3:10
9xLUwBw-7ik,?? M? Linh v‡ d‡n ng??i ??p nÛi gÏ v? hoa h?u 10x,199,Others,Others,,,,,9/21/2018 3:10
XohUCXMk5Qk,"Jive 22 T? h?p c? b?n 2( C? b?n,Fallaway Throwaway,American spin, Stop and Go)",248,Others,Others,,,,,9/21/2018 3:10
JipJjE3FNnY,"Qu?nh Hoa - Gi?i v‡ng SiÍu m?u 2018: ìN?u cÛ c·m d?, tÙi s? v??t quaì",199,Show,Talk show,,,,,9/21/2018 3:10
zypH9aZBbNQ,NSND L? Th?y D? ??i L? Vu Lan t?i Quan ¬m Linh ?ng Ph?t H?c 2 - SÛc Tr?ng,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
q2KwfY8hjB0,Nh? M? Ng‡y Vu Lan t?i ?n NghiÍm T? - BÏnh Ch·nh,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
bBeJFujH_HE,C?m ??ngTrong Ng‡y L? Vu Lan 2018 t?i Ch˘a Ch?n Minh,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
1Q542FMN_b0,"NhÛm Thi?n Nguy?n ⁄c Ch‚u t?ng Xe ??p, Xe L?n, Xe L?c Cho B‡ Con NghËo",127,Others,Others,,,,,9/21/2018 3:10
GkYPGVTvQ-8,L? Vu Lan B·o Hi?u & Trai ?‡n Ch?n T? 2018 t?i Ch˘a Long An - Q1,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
G4dDJNTRMC0,"NhÛm Thi?n Nguy?n ⁄c Ch‚u t?ng Xe ??p, Xe L?n, Xe L?c Cho B‡ Con NghËo",127,Others,Others,,,,,9/21/2018 3:10
KKds3UtCnWI,??i L? Vu Lan B·o Hi?u 2018 t?i Ch˘a Linh S?n - GÚ CÙng,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
qeYGCXiVz9s,"H?i T? Thi?n ⁄c Ch‚u T?ng Xe L?n, Xe L?c & Xe ??p Cho B‡ Con V˘ng QuÍ",127,Others,Others,,,,,9/21/2018 3:10
oubVf2FBnSwlll,GI¡ TR? ?ÕCH TH?C M?T ??I NG??I - ??. ThÌch Minh LiÍn,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
Ir9E2N1EIgA,TH?P NH? NH?N DUY N.P2 HT. ThÌch Gi·c To‡n,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
eRS9RPZcq74,"Ch?n L˝ S? 16 ch? ?? ""C? S? P2"" - ??. ThÌch Minh LiÍn",127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
4KQrs7CZ1Ec,M?t ng‡y nh? m?i ng‡y - chÛ con 2 th·ng tu?i t?i dream house,2795,Pets & Animals,Pets & Animals,,,,,9/21/2018 3:10
1ihw6wEUFsE,L‡m nh‡ b?ng Container | KKC,481,Others,Others,,,,,9/21/2018 3:10
-zUZOlzNaDE,Nh‡ kho t? Container | KKC,481,Others,Others,,,,,9/21/2018 3:10
1GkdPV7cfsg,Shipping Container Workshop | KKC,481,Others,Others,,,,,9/21/2018 3:10
0W8IBeBHeS4,HÚa Minzy B? Fan V‚y KÌn Khi V? Ch˘a Linh S?n - GÚ CÙng,127,Others,Others,,,,,9/21/2018 3:10
jxhYvaxszeE,L? Trai ?‡n Ch?n T? B?t ?? CÙ H?n t?i Resort Hoa ?? Nh?t,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
M2tErDSXqF0,ANH 18 EM 20 | T?P | B? C‘NG ANH | LA LA SCHOOL,165,Film,Series,Vietnamese,,,B·∫°n G√°i T√¥i Tr√πm Tr∆∞·ªùng,9/21/2018 3:10
BYrY1yd30zs,ANH 18 EM 20 | T?P | B? C‘NG ANH | LA LA SCHOOL,165,Film,Series,Vietnamese,,,B·∫°n G√°i T√¥i Tr√πm Tr∆∞·ªùng,9/21/2018 3:10
ojTwfaBqroo,NSND L? Th?y D? L? ??t ?· X‚y D?ng Ch˘a Gi·c Hu? - V?nh Long,127,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:10
HNZq7PDtJDg,[S?B] T?a hoa c?c ??p t? c‡ chua | Happy Birthday Leo Cooking & Leo Media 2018,2851,Lifestyle,How To,,,,,9/21/2018 3:10
sLvOxu_jDbM,NH?NG TAI N?N KH‘N L??NG KHI T?P MAI HOA THUNG | ?O¿N L¬N S? R?NG STYLE 2D,169,Others,Others,,,,,9/21/2018 3:10
bf1a95-e_HA,ANH 18 EM 20 | T?P | B? C‘NG ANH | LA LA SCHOOL,165,People & Blogs,People & Blogs,,,,V√¨ Sao T√¥i ƒê·∫πp,9/21/2018 3:10
gGK0xX3pt5M,LA LA SCHOOL | TH? TH¡CH 24h ?N S?P QU?N 10 V?I G¿ N??NG MU?I ?T | FOOD SERIES - ?N C? TH? GI?I,165,Lifestyle,Foods,,,,ƒÇn C·∫£ Th·∫ø Gi·ªõi,9/21/2018 3:10
AqG_VwsKBg4,LA LA SCHOOL | Th? Th·ch 24h V??t Ng?c R˘ng R?n | GAME SERIES - OK ! CH?I LU‘N,165,Show,Game show,,,,OK ! CH∆†I LU√îN,9/21/2018 3:10
2PXIUgYcc2s,LA LA SCHOOL | S? Kh·c Bi?t Gi?a L⁄C M?I Y U v‡ Y U L¬U NG¿Y | HOTPOT SERIES - L?U TH?P C?M,165,Others,Others,,,,¬†L·∫®U TH·∫¨P C·∫®M,9/21/2018 3:10
4gcbe3eqV_E,B?N G¡I T‘I TRŸM TR??NG | T?P 3 | Phim H?c ???ng H‡nh ??ng | LA LA SCHOOL,165,Film,Series,Vietnamese,,,B·∫°n Gi√° T√¥i Tr√πm Tr∆∞·ªùng,9/21/2018 3:10
Do8YcAOmaYo,ANH 18 EM 20 | T?P | B? C‘NG ANH | LA LA SCHOOL,165,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
1WOc4Buglvw,[B? s?u t?p c?a C?a h‡ng c?t tÛc LiÍm] Skin Fade,243,Lifestyle,Beauty,,,,,9/21/2018 3:10
2S2zKakM5Ug,CUNG ???NG T?I L?I | T?p 17 - Trailer: Bella Mai ???c Qu?c Tr??ng v‡ Ng?c Trai gi?i c?u th‡nh cÙng,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
IEpj5gJY1eo,CUNG ???NG T?I L?I | T?p 18 - Trailer: Bella Mai ?i l?y ch?ng H‡n Qu?c v‡ c·i k?t cay ??ng,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
fpcn8CHfxt8,DTDD FTR VI EN 71 2K CUT 01,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
kM27xbkp1ws,DTDD FTR VI EN 71 2K CUT 02,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
ayeZGHXHdcs,DTDD FTR VI EN 71 2K CUT 03,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
wAh8wCbzfJ0,DTDD FTR VI EN 71 2K CUT 01,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
5TzRubWLuQk,Chuy?n ch?a k? - Trung thu ??u ??i c?a B?p v‡ H˘ng T‚m,332,Show,Others,,,,,9/21/2018 3:10
6-kJnS4obgE,CUNG ???NG T?I L?I | BEST CUT | Chuy?n tÏnh n?i cÙng s?,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
jsNwuepNEcs,Chuy?n ch?a k? - M˙a r?i bÛng trung thu t?i nh‡ Mio,332,Show,Others,,,,,9/21/2018 3:10
VZwk9OzK1EE,CUNG DUONG TOI LOI   TAP 30   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
GT8hnnEYFmY,Chuy?n ch?a k? - D?o ph? l?ng ?Ën v?i b? con Candy,332,Show,Others,,,,,9/21/2018 3:10
0Mch5stJVW0,CUNG DUONG TOI LOI   TAP 29   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
GDDd_XmmDzM,Chuy?n ch?a k? - Candy tinh ngh?ch l‡m l?ng ?Ën,332,Show,Others,,,,,9/21/2018 3:10
Ofq378t0v64,CUNG DUONG TOI LOI   TAP 28   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
yoI175ROjPg,Chuy?n ch?a k? - Candy ?Ûn trung thu,332,Show,Others,,,,,9/21/2018 3:10
xWuXhtogmM4,CUNG DUONG TOI LOI   TAP 27   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
tv9tOicBYrE,Chuy?n ch?a k? - B·nh trung thu ??u tay c?a b? Nghi?p,332,Show,Others,,,,,9/21/2018 3:10
Xhl-VxsXlEg,CUNG DUONG TOI LOI   TAP 26   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
1HenYWTsXPc,CUNG DUONG TOI LOI   TAP 25   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
ycDEgzXVu1s,CUNG DUONG TOI LOI   TAP 24   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
pu5LIZQXTRg,CUNG DUONG TOI LOI   TAP 23   YTB,252,Film,Series,Vietnamese,,,Cung ƒê∆∞·ªùng T·ªôi L·ªói,9/21/2018 3:10
1Qhd_rMYxTo,DTDD FTR VI EN 71 2K CUT 03,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
9DkntOInC-A,DTDD FTR VI EN 71 2K CUT 02,252,Film,Series,Vietnamese,,,ƒê√≠ch T√¥n ƒê·ªôc ƒê·∫Øc,9/21/2018 3:10
9qR5-2XWnHE,?i H·i Qu˝t Tr?n Mu?i ?t ?n T?i C‚y Cho ?„ ThËm - Mi?n T‚y Vlogs T?p 258,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
IwPRAbL27V0,Ch?m T?t C? C·c Lo?i Tr·i C‚y Chua V?i M?m Ru?c SiÍu Cay - Mi?n T‚y Vlogs T?p 259,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
t0pj8Xxnqd4,?n MÌt Non Tr?n Mu?i ?t Cay C˘ng H?u Lu‚n - Mi?n T‚y Vlogs T?p 257,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
eKHc7_LaqmA,T? Ch?c Sinh Nh?t B?t Ng? Cho H?u Lu‚n V‡ Nh?ng Kho?nh Kh?c H‡i KhÛ ?? - Mi?n T‚y Vlogs T?p 256,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
dJcL8WAtmcw,Th? Th·ch 24h Sinh T?n N?i Hoang D„ - Mi?n T‚y Vlogs T?p 260,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
0dNffAaDzEo,10 s? th?t v? bao cao su khi?n b?n ph?i gi?t mÏnh!,167,News,Others,,,,,9/21/2018 3:10
O7SsXptTG-w,Full M?t Tr?m Tri?u M?t Ph˙t T?p 164 | Jackie - Duy Kh??ng - Alex Q - MC NgÙ Ki?n Huy l VTV3,164,Show,Game show,,,, M·ªôt TrƒÉm Tri·ªáu M·ªôt Ph√∫t,9/21/2018 3:10
BCrDJVkEudg,TrÚn Tam Gi·c HÏnh VuÙng l Th?o My l ??i L? L?m ¿ Nghen Ch? l†#muontv,219,Music,Music,,,,,9/21/2018 3:10
ei_UOf1ConI,Th? L‡m Thau ?u ?? Tr?n Mu?i ?t SiÍu Cay GiÚn R?m Ch?y N??c Mi?ng - Mi?n T‚y Vlogs T?p 262,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
bQ43a8MYVdo,Th? ?n Chu?i S?ng Ch?m Mu?i ?t Cay V‡ S? Th?t V? MÛn ?n L? N‡y - Mi?n T‚y Vlogs T?p 261,145,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
dgIHvw_yypA,"T? ??i m? nh‚n Trung Qu?c ti?n cung cho ho‡ng ??, cÚn Geisha tiÍu khi?n cho ai?",167,News,Others,,,,,9/21/2018 3:10
y3_34Do5LQo,[K? ·n th? k?]. V? ·n 'ma c‡ r?ng Atlas' kh?ng khi?p nh?t th? k? 20,167,News,Others,,,,,9/21/2018 3:10
NJ_t6mdnHYM,BÌ m?t viÍn thu?c ?i?p viÍn gi?u trong r?ng: L‡ ch?t ??c gi?t ng??i kinh kh?ng m?c n‡o?,167,News,Others,,,,,9/21/2018 3:10
6My1D1FzML0,"Tuy?t m?t h?n V˘ng 51 ? M?, ?‚y l‡ c?n c? LiÍn XÙ s? h?u cÙng ngh? ""??nh"" nh?t h‡nh tinh?",167,News,Others,,,,,9/21/2018 3:10
BOzXgFkR2Ms,180901 06 Ma ca rong xu Hanover,167,News,Others,,,,,9/21/2018 3:10
wIg5OmymygQ,9X xinh ??p ki?m ti?n tri?u m?i ng‡y nh? b·nh trung thu ?iÍu kh?c,199,Lifestyle,Foods,,,,,9/21/2018 3:10
Fl7kg_9SA58,C?m 50 ng‡n ?·nh chÈn no nÍ ? h?m LÍ V?n S? || 360 ?? NGON,199,Lifestyle,Foods,,,,,9/21/2018 3:10
kWK3Nl5mvBA,L‡m V?T N??NG l· m?c m?t t?i nh‡ siÍu ??n gi?n b?ng lÚ n??ng gia ?Ïnh,199,Lifestyle,Foods,,,,,9/21/2018 3:10
m7_uepdwKkU,L?u chay SI U R? - ?N BAO NO t?i l‡ng ??i h?c || 360 ?? NGON,199,Lifestyle,Foods,,,,,9/21/2018 3:10
J3oLEa_WrLs,"BÌ m?t t?i ""??m l?y nu?t c‚y"" khi?n C?c Kh?o s·t ??a ch?t M? ?au ??u",167,News,Others,,,,,9/21/2018 3:10
brAUQiTPr3Y,"LU?C RAU nghe thÏ d? nh?ng m?y ai bi?t lu?c sao cho ngon, xanh, bÛng, t??i, giÚn",199,Lifestyle,Foods,,,,,9/21/2018 3:10
ii9DB0dLo7U,Th??ng th?c tÙ B⁄N NGAN - MI?N NGAN c?c ph?m mi?n B?c ngay t?i S‡i GÚn,199,Lifestyle,Foods,,,,,9/21/2018 3:10
2XyWMjW4UtU,180902 07 Ky la thuat khinh cong,167,News,Others,,,,,9/21/2018 3:10
47IsUevWAiY,?n l‡ ghi?n mÛn mi?n l??n chu?n v? x? Ngh? c?a anh ch‡ng siÍu m?u || 360 ?? NGON,199,Lifestyle,Foods,,,,,9/21/2018 3:10
mMEGZ-Oi9fQ,Coi ch?ng mua nh?m h‡ng Trung Qu?c v?i gi· h‡ng ?‡ L?t,199,Others,Others,,,,,9/21/2018 3:10
wKB0_zLKR8U,"Chu?i Laba c?c ph?m ?? ""ti?n vua"" th?m ngon ??n th? n‡o?",199,Others,Others,,,,,9/21/2018 3:10
xRcDO54i0Pw,L?u luy?n ëh??ng c?mí l‡ng NÙng X· tr? danh ??t H?i PhÚng,199,Others,Others,,,,,9/21/2018 3:10
t70kHu1Nbvs,TÏnh ??u KhÛ Phai - T?p 50| Phim T‚m L˝ TÏnh C?m ?‡i Loan L?ng Ti?ng | NT Films,136,Film,Series,Asian,,,T√¨nh ƒê·∫ßu Kh√≥ Phai,9/21/2018 3:10
CFb9tuUpJ68,Tuy?t S?n Phi H? - T?p 18 | Phim Ki?m Hi?p Vı Thu?t C? Trang Trung Qu?c | NT Films,136,Film,Series,Asian,,,Tuy·∫øt S∆°n Phi H·ªì,9/21/2018 3:10
8khsNHoDziU,L?y Ch?ng X? L? - T?p 9 | Phim T‚m L˝ TÏnh C?m ?‡i Loan | NT Films,136,Film,Series,Asian,,,L·∫•y Ch·ªìng X·ª© L·∫°,9/21/2018 3:10
kd0E__yxttc,Thi?u L‚m Th?t Hi?p - T?p 20 | Phim Vı Thu?t Ki?m Hi?p Hong Kong Hay | NT Films,136,Film,Series,Asian,,,Thi·∫øu L√¢m Th·∫•t Hi·ªáp ,9/21/2018 3:10
RB4SnoeUMEE,Thi?u L‚m Th?t Hi?p - T?p 21 | Phim Vı Thu?t Ki?m Hi?p Hong Kong Hay | NT Films,136,Film,Series,Asian,,,Thi·∫øu L√¢m Th·∫•t Hi·ªáp ,9/21/2018 3:10
80t6Zpxt3xM,TÏnh ??u KhÛ Phai - T?p 51| Phim T‚m L˝ TÏnh C?m ?‡i Loan L?ng Ti?ng | NT Films,136,Film,Series,Asian,,,T√¨nh ƒê·∫ßu Kh√≥ Phai,9/21/2018 3:10
8twXgHaxg7k,"Th?i NiÍn Thi?u C?a Bao Thanh ThiÍn - T?p 1 | Chu Ki?t, ThÌch Ti?u Long, L˝ B?ng B?ng | NT Films",136,Film,Series,Asian,,,Th·ªùi Ni√™n Thi·∫øu C·ªßa Bao Thanh Thi√™n,9/21/2018 3:10
WnNCw9kwC8Y,L?y Ch?ng X? L? - T?p 13 | Phim T‚m L˝ TÏnh C?m ?‡i Loan | NT Films,136,Film,Series,Asian,,,L·∫•y Ch·ªìng X·ª© L·∫°,9/21/2018 3:10
fjWO5CcvjvY,"Th?i NiÍn Thi?u C?a Bao Thanh ThiÍn - T?p 3 | Chu Ki?t, ThÌch Ti?u Long, L˝ B?ng B?ng | NT Films",136,Film,Series,Asian,,,Th·ªùi Ni√™n Thi·∫øu C·ªßa Bao Thanh Thi√™n,9/21/2018 3:10
