date,channel_id,video_id,claimed_status,uploader_type,country_code,estimated_partner_revenue,estimated_partner_ad_revenue,estimated_partner_ad_auction_revenue,estimated_partner_ad_reserved_revenue,estimated_youtube_ad_revenue,estimated_monetized_playbacks,estimated_playback_based_cpm,ad_impressions,estimated_cpm,estimated_partner_red_revenue,estimated_partner_transaction_revenue
20190111,UCgb17I1QqqCmZg0QBYye3NA,hxEZt9DSqrM,claimed,self,DE,0.002,0.002,0.002,0,0.004,3,1.302,3,1.302,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bjsmzFXjDXA,claimed,self,MY,0.008,0.008,0.008,0,0.015,6,2.507,6,2.507,0,0
20190111,UCVjf6JL7Pg1j23h2hyZBYMg,Zb-sLK_crzs,claimed,self,VN,0.377,0.377,0.359,0.018,0.685,300,2.283,398,1.721,0,0
20190111,UCypT4ktkbLx9kE3cehVKAhA,CPn1dvG0Ut0,claimed,self,AU,0.034,0.034,0.034,0,0.061,5,12.293,5,12.293,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,sknG2ISeQHU,claimed,self,DE,0.03,0.03,0.03,0,0.055,25,2.198,24,2.289,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,rAki3I8G3dI,claimed,self,KR,0.002,0.002,0.002,0,0.003,6,0.572,7,0.49,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,lzKumJwPF5Q,claimed,self,VN,0.036,0.036,0.036,0,0.066,64,1.029,64,1.029,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,uB5Sn9wsUgo,claimed,self,OM,0,0,0,0,0.001,0,0,1,0.648,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,X25aEeVDDM8,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.57,3,0.38,0,0
20190111,UCjbxOLWMfSjFgZuIbTceFUQ,yv4viTGtinM,claimed,thirdParty,VN,0.096,0.096,0.086,0.01,0.175,188,0.93,187,0.935,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,sT-LrFbWHTo,claimed,self,FR,0.001,0,0,0,0,0,0,0,0,0.001,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,PJWxl2nNBos,claimed,self,HK,0.013,0.013,0.013,0,0.024,12,2.014,13,1.859,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,k20BZzBoyfc,claimed,self,JP,0.002,0.002,0.002,0,0.004,4,0.88,4,0.88,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,6v3BafQ2pNQ,claimed,self,VN,0.018,0.018,0.018,0,0.033,16,2.055,40,0.822,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,UkoEPzhNlQI,claimed,self,ID,0.001,0.001,0.001,0,0.002,1,2.132,1,2.132,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Lxw3l8vifAQ,claimed,self,NG,0.002,0.002,0.002,0,0.003,3,0.975,3,0.975,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,XnPm6Ni1VYI,claimed,self,CA,0.002,0.002,0.002,0,0.004,2,1.855,2,1.855,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,2qr0wlHjtjE,claimed,self,SG,0.008,0.008,0.008,0,0.014,3,4.824,3,4.824,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,AU,0.013,0.013,0.013,0,0.024,35,0.68,35,0.68,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,QSynpdN8Ppg,claimed,self,US,0.014,0.014,0.014,0,0.025,9,2.785,13,1.928,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,JP,0.109,0.109,0.109,0,0.198,60,3.3,60,3.3,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,25qpst20spw,claimed,self,US,0.002,0.002,0.002,0,0.003,1,3.46,1,3.46,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,cT3SFmrLYZ4,claimed,self,US,0.002,0.002,0.002,0,0.004,4,1.087,4,1.087,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,mwAAik_Ca_0,claimed,self,JP,0.008,0.008,0.008,0,0.015,14,1.101,14,1.101,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,JP,0.476,0.476,0.476,0,0.866,63,13.744,72,12.026,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,I-BnNLxBoME,claimed,self,BR,0.001,0.001,0.001,0,0.001,1,1.076,1,1.076,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,wMLI0akLGbw,claimed,self,KE,0.001,0.001,0.001,0,0.003,1,2.519,1,2.519,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,HT,0.004,0.004,0.004,0,0.007,2,3.594,2,3.594,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,S0k_sKtk9NY,claimed,self,VN,0,0,0,0,0,1,0.375,1,0.375,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,6nKHFdEtUpo,claimed,self,SG,0.001,0.001,0.001,0,0.003,1,2.709,1,2.709,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,sScoJ_fN0h8,claimed,self,ID,0.004,0.004,0.004,0,0.007,2,3.651,2,3.651,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,pCZgcokMVu8,claimed,self,VN,0.006,0.006,0.006,0,0.011,7,1.512,7,1.512,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,DXSw8T8nz4k,claimed,self,VN,0.008,0.008,0.006,0.002,0.014,9,1.602,11,1.311,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,gMzn19302bM,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.219,1,1.219,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,AR,0.009,0.009,0.009,0,0.016,13,1.216,13,1.216,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,UA,0.01,0.01,0.01,0,0.018,49,0.361,48,0.368,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,OTmLA4RIiY8,claimed,self,KR,0.001,0.001,0.001,0,0.002,3,0.78,3,0.78,0,0
20190111,UClwnx0YD7cmueC-NveViVHA,SatA35VTgI8,claimed,self,DE,0.018,0.018,0.018,0,0.034,1,33.622,1,33.622,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,r_qGiZ6qCUs,claimed,self,NO,0.004,0.004,0.004,0,0.007,2,3.572,2,3.572,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,uzOQCOF5yko,claimed,self,CA,0.002,0.002,0.002,0,0.004,4,1.039,4,1.039,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,Ml5RnCVO_eo,claimed,self,TH,0.001,0.001,0.001,0,0.001,1,0.959,1,0.959,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,1z6SFZlcXiA,claimed,self,US,0.005,0.005,0.005,0,0.008,4,2.1,6,1.4,0,0
20190111,UCxtgtH3qem6Z-rfLUM54aig,bNQLJKu8rhc,claimed,thirdParty,VN,0,0,0,0,0.001,1,0.858,1,0.858,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,S_E46M05M6M,claimed,self,VN,0,0,0,0,0.001,1,0.851,1,0.851,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,nghUVcu75ik,claimed,self,US,0.005,0.005,0.005,0,0.009,4,2.202,6,1.468,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,UlLQIOE6DcA,claimed,self,KR,0.001,0.001,0.001,0,0.002,1,2.274,1,2.274,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,EVhVPiUq6Rk,claimed,self,CH,0.009,0.009,0.009,0,0.016,1,16.399,1,16.399,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,48bq51zJZ88,claimed,self,VN,0.034,0.034,0.032,0.002,0.062,83,0.753,82,0.762,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Li923v65O1Y,claimed,self,AT,0.003,0.003,0.003,0,0.005,3,1.592,3,1.592,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,hf-AHJjDwMg,claimed,self,VN,0.181,0.181,0.179,0.001,0.329,152,2.162,166,1.979,0,0
20190111,UClwnx0YD7cmueC-NveViVHA,F3B9bznAFYs,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.163,1,1.163,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,I5s-WvvJeng,claimed,self,VN,0.079,0.079,0.075,0.004,0.143,182,0.788,188,0.763,0,0
20190111,UCiD38D8Nr0eFvRfwtluF0kw,73jE-Dy7WP8,claimed,thirdParty,TH,0.009,0.009,0.009,0,0.017,23,0.735,32,0.528,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,QJeC1oFNcq0,claimed,self,US,0.003,0,0,0,0,0,0,0,0,0.003,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,YCO0Edv-wfU,claimed,self,IN,0,0,0,0,0,1,0.076,1,0.076,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,LYM7ORx6PKw,claimed,self,CA,0.002,0.002,0.002,0,0.004,2,2.205,2,2.205,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,48bq51zJZ88,claimed,self,HK,0,0,0,0,0.001,7,0.073,7,0.073,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,cFfkBkP_8EA,claimed,self,SE,0.007,0.007,0.007,0,0.013,1,12.581,1,12.581,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,ZA,0.003,0.003,0.003,0,0.005,8,0.617,8,0.617,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,67Fhb6LPna4,claimed,self,AU,0.001,0,0,0,0,0,0,0,0,0.001,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,6lFbh74_UjA,claimed,self,CZ,0.003,0.003,0.003,0,0.006,5,1.128,7,0.806,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,6zHzgZI0b0Y,claimed,self,GB,0.012,0.012,0.012,0,0.021,14,1.511,15,1.411,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,1XOCf74Uxog,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.457,2,0.457,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,R0vbu59Bsac,claimed,self,ID,0.001,0.001,0.001,0,0.001,1,1.198,1,1.198,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ggM4y_hn3TA,claimed,self,JP,0.006,0.006,0.006,0,0.011,9,1.239,9,1.239,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,79PA3tcZM_g,claimed,self,MY,0.001,0.001,0.001,0,0.002,2,1.248,4,0.624,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,o_mVETQTWfU,claimed,self,IN,0,0,0,0,0.001,1,0.773,1,0.773,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,znINvgUA7Fo,claimed,self,AU,0.014,0.014,0,0.014,0.025,2,12.284,2,12.284,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,5f2KrkhSQsU,claimed,self,VN,0.001,0.001,0.001,0,0.001,3,0.469,3,0.469,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,2bWzJGNelxQ,claimed,self,VN,0.008,0.008,0.008,0,0.014,10,1.376,11,1.251,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,W7QENrEM6qI,claimed,self,JP,0.011,0.011,0.011,0,0.021,4,5.169,6,3.446,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,czhl1wQHEsA,claimed,self,FR,0.008,0.008,0.008,0,0.014,7,1.978,9,1.539,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,NC,0.002,0.002,0.002,0,0.004,1,4.274,1,4.274,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,eFz-P6xmbHg,claimed,self,VN,0,0,0,0,0,3,0.066,3,0.066,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,LGD7xQgI7Q0,claimed,self,KR,0.03,0.03,0.03,0,0.054,2,26.87,7,7.677,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,NI,0.005,0.005,0.005,0,0.008,9,0.928,9,0.928,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,5Vr-74ByNlE,claimed,self,RU,0,0,0,0,0,1,0.499,1,0.499,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,5JUbmTwzNPc,claimed,self,US,0.023,0.023,0.023,0,0.042,2,20.753,6,6.918,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,ISOhVBXGCBs,claimed,self,RU,0.001,0.001,0.001,0,0.001,2,0.466,2,0.466,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,oqMZ-KQ-4KM,claimed,self,US,0.01,0.01,0.01,0,0.019,2,9.317,2,9.317,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CezCyZe5Oug,claimed,self,US,0.08,0.08,0.069,0.011,0.146,44,3.312,46,3.168,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,HH8hvYJ4B0s,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.178,1,1.178,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,J0Y8jHLATCQ,claimed,self,KH,0.002,0.002,0.002,0,0.004,2,2.136,2,2.136,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,gKKOFmQBfzc,claimed,self,TW,0.001,0.001,0.001,0,0.002,1,1.915,1,1.915,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,K7Eb5uSfmfY,claimed,self,US,0.011,0.011,0.011,0,0.021,7,2.969,8,2.598,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,AYWeAbGC3NM,claimed,self,US,0.01,0.01,0.01,0,0.019,5,3.774,7,2.696,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,RS,0,0,0,0,0.001,6,0.121,6,0.121,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,6zHzgZI0b0Y,claimed,self,DE,0.002,0.002,0.002,0,0.004,1,4.404,1,4.404,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,TN,0.017,0.017,0.017,0,0.03,115,0.265,116,0.263,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Qom5kqOhS4w,claimed,self,PH,0,0,0,0,0.001,1,0.863,1,0.863,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,oc1tD9nnLkk,claimed,self,JP,0.009,0.009,0.009,0,0.016,2,8.115,2,8.115,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4vmvVynEq7I,claimed,self,NG,0,0,0,0,0,1,0.41,1,0.41,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JmNyFSU12VA,claimed,self,KE,0.001,0.001,0.001,0,0.002,5,0.326,5,0.326,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,p38WVHbCQD4,claimed,self,VN,0.002,0.002,0.002,0,0.003,7,0.493,7,0.493,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,BPP-8hzh7mU,claimed,self,KH,0,0,0,0,0,1,0.023,1,0.023,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,AwZOjjSYxS8,claimed,self,ID,0.002,0.002,0.002,0,0.004,2,1.859,3,1.24,0,0
20190111,UCz1LaJzBXTaAZDtJq4hqiMw,sn5duSvRl_0,claimed,self,VN,0.002,0.002,0.002,0,0.003,10,0.335,12,0.279,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,U5kKHlGO2Zo,claimed,self,VN,0,0,0,0,0.001,2,0.393,6,0.131,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,CrzfGkrf7EE,claimed,self,NL,0.003,0.003,0.003,0,0.005,1,4.597,2,2.299,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,MM,0.018,0.018,0.018,0,0.032,15,2.164,15,2.164,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,ufN4JoUdu1c,claimed,self,VN,0.011,0.011,0.011,0,0.019,15,1.275,17,1.125,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,gEMy0fDrCrM,claimed,self,VN,0.003,0.003,0.003,0,0.006,16,0.374,16,0.374,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,ma8pCmWiMvQ,claimed,self,DE,0.001,0.001,0.001,0,0.003,1,2.606,1,2.606,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,gQNHqdd2D0c,claimed,self,TH,0,0,0,0,0,1,0.402,1,0.402,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,uSsIKilh3Ic,claimed,self,HK,0,0,0,0,0,3,0.159,7,0.068,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,9oYl4AeIbGE,claimed,self,GB,0.002,0.002,0.002,0,0.003,1,3.359,1,3.359,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,qZZr-XhxPBY,claimed,self,VN,0.002,0.002,0.002,0,0.003,2,1.419,2,1.419,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,d-40_eIs530,claimed,self,US,0.011,0.011,0.011,0,0.02,1,20.395,3,6.798,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,BR,0.071,0.071,0.071,0,0.13,129,1.006,135,0.962,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,34vNwPmlhHY,claimed,self,VN,0.534,0.534,0.534,0,0.97,1061,0.914,1081,0.897,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,phBOpwoKHRc,claimed,self,CO,0,0,0,0,0,2,0.018,2,0.018,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ruC0TMDRBKE,claimed,self,CO,0,0,0,0,0,2,0.116,2,0.116,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,qUVN3u-DPw4,claimed,self,VN,0.003,0.003,0.003,0,0.006,33,0.177,35,0.167,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,tUX3oURBn_s,claimed,self,VN,0.002,0.002,0.002,0,0.004,7,0.625,7,0.625,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,eCfz64derwk,claimed,self,VN,0.001,0.001,0.001,0,0.002,5,0.497,12,0.207,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,MXNR8a9Jhok,claimed,self,VN,0,0,0,0,0,1,0.383,1,0.383,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,lf1XQMoTPLs,claimed,self,VN,0.002,0.002,0.002,0,0.003,2,1.61,2,1.61,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,UkoEPzhNlQI,claimed,self,BR,0.004,0.004,0.004,0,0.007,10,0.707,11,0.643,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,IT,0.066,0.066,0.066,0,0.121,26,4.638,32,3.768,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,iffRyP5IzMo,claimed,self,US,0.022,0.022,0.022,0,0.04,13,3.065,24,1.66,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,be_dycJYryg,claimed,self,CZ,0.028,0.028,0.028,0,0.051,1,50.786,5,10.157,0,0
20190111,UCxkC-Qes_tz0xuQwjaquTzw,x1zlGbsPUQQ,claimed,self,AR,0,0,0,0,0,3,0.004,3,0.004,0,0
20190111,UCVczlRBeKRQDytypiSW7FvQ,FcWIHF2eth0,claimed,self,VN,0,0,0,0,0,1,0.108,2,0.054,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,RS,0,0,0,0,0,2,0.248,2,0.248,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,3qpNiI1Iosk,claimed,self,VN,0.005,0.005,0.005,0,0.009,9,0.998,10,0.898,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,IT,0.064,0.064,0.064,0,0.117,25,4.687,25,4.687,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,AZ,0.027,0.027,0.027,0,0.049,217,0.227,216,0.228,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,xcY-d3pQvdo,claimed,self,DZ,0,0,0,0,0.001,2,0.379,2,0.379,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,vYRhOx0CIDw,claimed,self,VN,0.004,0.004,0.002,0.002,0.007,5,1.408,7,1.005,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,AR,0.005,0.005,0.005,0,0.01,25,0.393,25,0.393,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,TZ,0.011,0.011,0.011,0,0.021,14,1.486,14,1.486,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,6g35w-wlSJY,claimed,self,VN,0.001,0.001,0.001,0,0.002,3,0.811,3,0.811,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,shC4qCrwo-0,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,0.924,1,0.924,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,bwxgEZpOFJU,claimed,self,VN,0.058,0.058,0.053,0.004,0.105,228,0.459,240,0.436,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,ozdbsYX9EZE,claimed,self,DE,0.002,0.002,0.002,0,0.003,2,1.736,2,1.736,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,c0tQGfT2br8,claimed,self,UA,0,0,0,0,0,1,0.19,1,0.19,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,NTNHG_cb0UU,claimed,self,TH,0.003,0.003,0.003,0,0.005,1,4.631,1,4.631,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,aiMmVaXvscM,claimed,self,AU,0.003,0.003,0.003,0,0.006,1,5.922,1,5.922,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,PH,0.003,0.003,0.003,0,0.005,10,0.543,10,0.543,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,A9q_symNPuw,claimed,self,RO,0,0,0,0,0,2,0.053,2,0.053,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,IQ,0,0,0,0,0.001,20,0.042,20,0.042,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,m4QXk_MjDzs,claimed,self,GB,0.29,0.285,0.276,0.009,0.518,181,2.859,186,2.783,0.005,0
20190111,UCYhCL52IT71aqnvmscI-aZw,9ymZgWCqzCw,claimed,self,VN,0.001,0.001,0.001,0,0.001,6,0.161,13,0.074,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,Gt3_nRywRPI,claimed,self,VN,0.017,0.017,0.016,0.001,0.031,41,0.758,44,0.707,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,KmGvcKfp0RU,claimed,self,VN,0.001,0.001,0.001,0,0.001,18,0.069,19,0.066,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,CZ,0.002,0.002,0.002,0,0.004,8,0.452,8,0.452,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,mfTNscFozG0,claimed,self,TW,0.002,0.002,0.002,0,0.005,2,2.267,2,2.267,0,0
20190111,UClwnx0YD7cmueC-NveViVHA,dYtKPwdRfio,claimed,self,VN,0.001,0.001,0.001,0,0.003,3,0.868,11,0.237,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,ot3ptRNBgz4,claimed,self,VN,0,0,0,0,0.001,3,0.247,3,0.247,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,NCFA9tU4Tpg,claimed,self,GH,0,0,0,0,0,3,0.102,3,0.102,0,0
20190111,UCxkC-Qes_tz0xuQwjaquTzw,VdW5bScINTs,claimed,self,PL,0,0,0,0,0,1,0.197,1,0.197,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,F-HVBojHWE4,claimed,self,VN,0,0,0,0,0,1,0.141,1,0.141,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,i-TOVjWHxG4,claimed,self,VN,2.253,2.253,2.253,0,4.091,5751,0.711,6884,0.594,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,3gngFeQiWxM,claimed,self,VN,0.001,0.001,0.001,0,0.002,4,0.559,4,0.559,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,E7zT57cMVLY,claimed,self,VN,0.002,0.002,0.002,0,0.004,1,3.786,2,1.893,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,jqj8PO815PQ,claimed,self,SA,0.003,0.003,0.003,0,0.005,5,0.923,5,0.923,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,7H0DdWoitIA,claimed,self,VN,0.002,0.002,0.002,0,0.003,1,2.758,1,2.758,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,hfaKbDI-4uk,claimed,self,ZA,0.005,0.005,0.005,0,0.009,1,8.879,1,8.879,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,EG,0.019,0.019,0.019,0,0.035,66,0.532,66,0.532,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,AU,0.011,0.011,0.011,0,0.02,7,2.819,7,2.819,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,aBL5eNGAge0,claimed,self,US,0.008,0.006,0.006,0,0.011,8,1.337,9,1.188,0.003,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,r_qGiZ6qCUs,claimed,self,US,0.035,0.035,0.035,0,0.063,4,15.714,4,15.714,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,56y1xmr5kVw,claimed,self,VN,0.001,0.001,0.001,0,0.002,8,0.289,8,0.289,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,Z2O6_oMsQhA,claimed,self,CL,0.002,0.002,0.002,0,0.003,3,1.009,3,1.009,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,PE,0.001,0.001,0.001,0,0.001,4,0.332,4,0.332,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,NL,0.008,0.008,0.008,0,0.014,8,1.724,9,1.533,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,SI,0.003,0.003,0.003,0,0.006,7,0.84,7,0.84,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ImkTBB5Qk3U,claimed,self,TH,0,0,0,0,0.001,1,0.904,1,0.904,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,R0vbu59Bsac,claimed,self,BR,0,0,0,0,0,1,0.014,1,0.014,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,adW4twDlijA,claimed,self,TW,0.001,0.001,0.001,0,0.001,2,0.465,2,0.465,0,0
